en,fr
Its sparkling core is called “the gem of the sea.” This core can be made into high-priced accessories that are traded in secret.,On appelle son cœur lumineux «le joyau de la mer». Les bijoux fabriqués à partir de celui-ci se vendent à prix d’or et en secret.
"Its pantomime skills are wonderful. You may become enraptured while watching it, but next thing you know, Mr. Mime has made a real wall.",Il est tellement doué pour l’art du mime qu’il est capable de faire apparaître un vrai mur sous le regard médusé de son public.
Its two sharp scythes are more than just weapons. It uses them with dexterity to dress its prey before eating.,Ses avant-bras en forme de faux ne lui servent pas uniquement à se battre : il les utilise aussi pour dépecer ses proies avant de les dévorer.
It sways its hips to a rhythm all its own. The precise movements of Jynx living in Alola are truly wonderful.,"Les Lippoutou se déhanchent sur un tempo très particulier, et ceux d’Alola sont particulièrement réputés pour leur admirable sens du rythme."
Electricity permeates its body. It swings its arms round and round to charge up electricity before unleashing a punch.,"Son corps regorge d’électricité. Il la concentre dans ses bras en faisant des moulinets, avant de décocher un coup d’une violence fulgurante."
"Its entire body is burning. When it breathes, the temperature rises. When it sneezes, flames shoot out!","Son corps est tellement ardent que même son souffle brûle. Lorsqu’il éternue, des flammes s’échappent de son bec."
"It gets into territorial disputes with Vikavolt. For some reason, it apparently gets along well with Heracross in Alola.","Des luttes territoriales l’opposent aux Lucanon. À Alola, il semble bien s’entendre avec Scarhino."
"They live in groups. The one with the longest, thickest, and most-scarred horns is the boss of the herd.","Les Tauros vivent en troupeaux menés par ceux dont les cornes sont les plus grosses, les plus longues et les plus abimées."
"In the distant past, they were fairly strong, but they have become gradually weaker over time.","Il y a fort, fort longtemps, il était relativement puissant. Il est toutefois devenu de plus en plus nul au fil du temps."
"It fires hyper beams in all directions, burning the surrounding area to ash. There are some regions where it’s called “the deity of destruction.”","Avec son Ultralaser, il anéantit d’immenses étendues. Dans ces régions dévastées, il est surnommé «le dieu de la destruction»."
"It likes swimming around with people on its back. In the Alola region, it’s an important means of transportation over water.",Il prend plaisir à transporter des humains sur son dos quand il nage. Les habitants d’Alola adorent ce moyen de transport.
"While it can transform into anything, each Ditto apparently has its own strengths and weaknesses when it comes to transformations.","Il peut prendre l’apparence de n’importe quoi, mais chaque Métamorph a son propre domaine de prédilection et ses propres faiblesses."
The question of why only Eevee has such unstable genes has still not been solved.,"À ce jour, nul ne sait pourquoi Évoli est le seul Pokémon dont l’ADN est instable."
"Clean, clear waters are its usual habitat. When it’s about to be attacked by an invading enemy, it dives into the water to hide.","On le trouve principalement dans les sources limpides. Lorsqu’un ennemi est sur le point de l’attaquer, il plonge se réfugier dans l’eau."
Its lungs contain an organ that creates electricity. The crackling sound of electricity can be heard when it exhales.,Un organe situé à l’intérieur de ses poumons produit de l’électricité. On entend une sorte de crépitement chaque fois qu’il expire.
"If it inhales deeply, that’s a sign it’s about to attack. Prepare to be hit by flames of over 3,000 degrees Fahrenheit!","Si vous le voyez inspirer profondément, sauvez-vous, car c’est le signe qu’il va attaquer en soufflant une flamme à 1700 °C!"
"This Pokémon was created using the cutting-edge science of 20 years ago, so many parts of it have since become obsolete.","Un Pokémon artificiel créé il y a vingt ans, et qui est donc complètement dépassé sur bien des points."
"Omanyte lived in the seas of antiquity. Its fossils have been found bearing bite marks from Archeops, so apparently Archeops preyed on it.",Un Pokémon qui vivait dans les mers antiques. Des fossiles présentant des traces de morsures indiquent qu’il était la proie d’Aéroptéryx.
Its heavy shell is thought to be the reason this ancient Pokémon died out. It’s apparently a distant ancestor of Octillery.,On suppose que ce Pokémon antique a disparu en raison de la lourdeur de sa coquille. Il est l’ancêtre présumé des Octillery.
This Pokémon thrived 300 million years ago. It’s said that living specimens can still be seen in a certain region—a rare sight.,Un Pokémon qui prospérait il y a 300 millions d’années. On raconte que de rares survivants subsistent dans une certaine région.
Its body had begun to change so it could function on land. But it didn’t adapt in time and went extinct.,"Son corps avait commencé à évoluer pour s’adapter à la vie sur la terre ferme, mais il était déjà trop tard, et son espèce s’est éteinte."
"Restored from DNA found in amber, this Pokémon exhibited ferocity that was greater than expected. Some casualties resulted.","Recréé à partir d’ADN contenu dans de l’ambre, il s’est avéré plus féroce que prévu et a causé la mort de plusieurs personnes."
"It doesn’t do anything other than eat and sleep. When prompted to make a serious effort, though, it apparently displays awesome power.","Il ne fait pas grand-chose à part manger et dormir, mais gare à lui quand il décide de passer à l’action!"
"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall.","Artikodin est un Pokémon Oiseau légendaire qui peut contrôler la glace. Le battement de ses ailes gèle l’air tout autour de lui. C’est pourquoi on dit que lorsque ce Pokémon vole, il va neiger."
Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.,Électhor est un Pokémon Oiseau légendaire capable de contrôler l’électricité. Il vit généralement dans les nuages orageux. Ce Pokémon gagne en puissance lorsqu’il est frappé par la foudre.
"Moltres is a legendary bird Pokémon that has the ability to control fire. If this Pokémon is injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself.","Sulfura est un Pokémon Oiseau légendaire capable de contrôler le feu. On raconte que lorsque ce Pokémon est blessé, il se baigne dans le magma en ébullition d’un volcan pour se soigner."
"It’s still weak, so it lurks on the floor of bodies of water, eating whatever food sinks down and living a quiet life.","Encore faible, il se cache dans les eaux profondes et se nourrit de ce qui tombe de la surface. Il mène une existence paisible."
"Lakes where Dragonair live are filled with offerings from people, because they believe this Pokémon is able to control the weather.",On raconte que ce Pokémon a le pouvoir de modifier le climat. Les offrandes affluent donc au bord des lacs où il vit.
"It flies over raging seas as if they were nothing. Observing this, a ship’s captain dubbed this Pokémon “the sea incarnate.”",Il brave les flots impétueux sans ciller. C’est pour cette raison qu’un capitaine l’ayant vu à l’œuvre l’a surnommé «l’avatar de la mer».
